Date,Joe Biden,Donald Trump,Joe Biden Win Probability,Donald Trump Win Probability
2021-04-08,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-09,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-10,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-11,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-12,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-13,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-14,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-15,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-16,46.4,42.2,0.7835290218650803,0.21647097813491967
2021-04-17,45.49383413309963,33.0088890642963,0.9901238570386474,0.00987614296135264
2021-04-18,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-19,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-20,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-21,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-22,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-23,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-24,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-25,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-26,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-27,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-28,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-29,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-04-30,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-01,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-02,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-03,45.49383413309963,33.0088890642963,0.9901238570386474,0.00987614296135264
2021-05-04,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-05,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-06,45.49383413309963,33.0088890642963,0.9901238570386474,0.00987614296135264
2021-05-07,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-08,45.493834133099625,33.00888906429629,0.9901238570386474,0.00987614296135264
2021-05-09,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-10,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-11,45.49383413309963,33.00888906429629,0.9901238570386475,0.00987614296135253
2021-05-12,45.49383413309964,33.0088890642963,0.9901238570386475,0.00987614296135253
2021-05-13,45.49383413309963,33.0088890642963,0.9901238570386474,0.00987614296135264
2021-05-14,47.507823540082,35.41258700750823,0.9880352493150695,0.011964750684930525
2021-05-15,47.507823540082,35.41258700750823,0.9880352493150695,0.011964750684930525
2021-05-16,47.50782354008201,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-17,47.50782354008201,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-18,47.50782354008201,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-19,47.507823540082,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-20,47.507823540082,35.41258700750823,0.9880352493150695,0.011964750684930525
2021-05-21,47.507823540082,35.41258700750823,0.9880352493150695,0.011964750684930525
2021-05-22,47.50782354008201,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-23,47.507823540082,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-24,47.50782354008201,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-25,47.507823540082,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-26,47.50782354008201,35.412587007508236,0.9880352493150695,0.011964750684930525
2021-05-27,46.53613896396019,35.7911327255216,0.9775805422005195,0.022419457799480513
2021-05-28,46.5361389639602,35.79113272552161,0.9775805422005195,0.022419457799480513
2021-05-29,46.53613896396019,35.7911327255216,0.9775805422005195,0.022419457799480513
2021-05-30,46.5361389639602,35.79113272552161,0.9775805422005195,0.022419457799480513
2021-05-31,46.53613896396019,35.7911327255216,0.9775805422005195,0.022419457799480513
2021-06-01,46.53613896396019,35.7911327255216,0.9775805422005195,0.022419457799480513
2021-06-02,46.5361389639602,35.79113272552161,0.9775805422005195,0.022419457799480513
2021-06-03,46.5361389639602,35.79113272552161,0.9775805422005195,0.022419457799480513
2021-06-04,46.53613896396019,35.7911327255216,0.9775805422005195,0.022419457799480513
2021-06-05,46.5361389639602,35.79113272552161,0.9775805422005195,0.022419457799480513
2021-06-06,47.53704385505432,37.5009190240876,0.9695216715166769,0.030478328483323103
2021-06-07,47.537043855054314,37.5009190240876,0.9695216715166768,0.030478328483323214
2021-06-08,47.537043855054335,37.50091902408761,0.969521671516677,0.03047832848332299
2021-06-09,47.537043855054335,37.50091902408761,0.969521671516677,0.03047832848332299
2021-06-10,47.53704385505433,37.5009190240876,0.969521671516677,0.03047832848332299
2021-06-11,47.537043855054335,37.50091902408761,0.969521671516677,0.03047832848332299
2021-06-12,47.53704385505433,37.500919024087594,0.9695216715166771,0.03047832848332288
2021-06-13,47.537043855054314,37.500919024087594,0.9695216715166769,0.030478328483323103
2021-06-14,47.537043855054314,37.5009190240876,0.9695216715166768,0.030478328483323214
2021-06-15,47.53704385505433,37.5009190240876,0.969521671516677,0.03047832848332299
2021-06-16,47.53704385505433,37.50091902408761,0.9695216715166769,0.030478328483323103
2021-06-17,47.53704385505433,37.5009190240876,0.969521671516677,0.03047832848332299
2021-06-18,47.53704385505433,37.5009190240876,0.969521671516677,0.03047832848332299
2021-06-19,47.537043855054314,37.5009190240876,0.9695216715166768,0.030478328483323214
2021-06-20,47.537043855054314,37.5009190240876,0.9695216715166768,0.030478328483323214
2021-06-21,47.53704385505433,37.5009190240876,0.969521671516677,0.03047832848332299
2021-06-22,47.53704385505433,37.5009190240876,0.969521671516677,0.03047832848332299
2021-06-23,47.53704385505434,37.500919024087615,0.969521671516677,0.03047832848332299
2021-06-24,47.537043855054335,37.50091902408761,0.969521671516677,0.03047832848332299
2021-06-25,47.16242462482007,35.75638298505758,0.9833969342436095,0.016603065756390478
2021-06-26,47.16242462482007,35.75638298505757,0.9833969342436096,0.016603065756390367
2021-06-27,47.16242462482007,35.75638298505757,0.9833969342436096,0.016603065756390367
2021-06-28,47.162424624820076,35.75638298505758,0.9833969342436096,0.016603065756390367
2021-06-29,47.16242462482008,35.75638298505759,0.9833969342436095,0.016603065756390478
2021-06-30,47.162424624820076,35.75638298505758,0.9833969342436096,0.016603065756390367
2021-07-01,47.16242462482006,35.75638298505756,0.9833969342436096,0.016603065756390367
2021-07-02,47.16242462482007,35.75638298505757,0.9833969342436096,0.016603065756390367
2021-07-03,47.162424624820076,35.75638298505758,0.9833969342436096,0.016603065756390367
2021-07-04,47.16242462482007,35.75638298505758,0.9833969342436095,0.016603065756390478
2021-07-05,47.16242462482007,35.75638298505757,0.9833969342436096,0.016603065756390367
2021-07-06,47.162424624820076,35.75638298505758,0.9833969342436096,0.016603065756390367
2021-07-07,47.16242462482007,35.75638298505757,0.9833969342436096,0.016603065756390367
2021-07-08,47.16242462482007,35.75638298505758,0.9833969342436095,0.016603065756390478
2021-07-09,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-10,46.331681678513846,40.04159982183657,0.8798824075577333,0.12011759244226672
2021-07-11,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-12,46.33168167851383,40.041599821836556,0.8798824075577333,0.12011759244226672
2021-07-13,46.33168167851384,40.04159982183657,0.879882407557733,0.12011759244226705
2021-07-14,46.33168167851383,40.041599821836556,0.8798824075577333,0.12011759244226672
2021-07-15,46.33168167851384,40.04159982183656,0.8798824075577333,0.12011759244226672
2021-07-16,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-17,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-18,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-19,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-20,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-21,46.33168167851383,40.041599821836556,0.8798824075577333,0.12011759244226672
2021-07-22,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-23,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-24,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-25,46.33168167851383,40.041599821836556,0.8798824075577333,0.12011759244226672
2021-07-26,46.33168167851384,40.04159982183657,0.879882407557733,0.12011759244226705
2021-07-27,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-28,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-29,46.331681678513846,40.04159982183657,0.8798824075577333,0.12011759244226672
2021-07-30,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-07-31,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-08-01,46.33168167851383,40.041599821836556,0.8798824075577333,0.12011759244226672
2021-08-02,46.33168167851383,40.04159982183656,0.879882407557733,0.12011759244226705
2021-08-03,46.84550783261443,37.703113073048996,0.9560838160118881,0.04391618398811192
2021-08-04,46.84550783261443,37.70311307304899,0.9560838160118882,0.04391618398811181
2021-08-05,46.84550783261444,37.703113073048996,0.9560838160118882,0.04391618398811181
2021-08-06,46.84550783261443,37.70311307304899,0.9560838160118882,0.04391618398811181
2021-08-07,46.84550783261443,37.703113073048996,0.9560838160118881,0.04391618398811192
2021-08-08,46.84550783261443,37.703113073048996,0.9560838160118881,0.04391618398811192
2021-08-09,46.84550783261443,37.703113073048996,0.9560838160118881,0.04391618398811192
2021-08-10,46.84550783261443,37.70311307304899,0.9560838160118882,0.04391618398811181
2021-08-11,46.84550783261443,37.70311307304899,0.9560838160118882,0.04391618398811181
2021-08-12,46.84550783261443,37.703113073048996,0.9560838160118881,0.04391618398811192
2021-08-13,46.84550783261443,37.703113073048996,0.9560838160118881,0.04391618398811192
2021-08-14,46.84550783261443,37.70311307304899,0.9560838160118882,0.04391618398811181
2021-08-15,46.84550783261443,37.703113073048996,0.9560838160118881,0.04391618398811192
2021-08-16,46.84550783261443,37.703113073048996,0.9560838160118881,0.04391618398811192
2021-08-17,46.84550783261442,37.70311307304898,0.9560838160118882,0.04391618398811181
2021-08-18,40.84317772876233,40.93236893256072,0.49335688988684073,0.5066431101131592
2021-08-19,40.84317772876233,40.93236893256072,0.49335688988684073,0.5066431101131592
2021-08-20,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-08-21,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-08-22,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-08-23,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-08-24,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-08-25,40.843177728762306,40.932368932560706,0.4933568898868402,0.5066431101131599
2021-08-26,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-08-27,40.843177728762306,40.93236893256071,0.4933568898868397,0.5066431101131603
2021-08-28,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-08-29,40.84317772876232,40.93236893256072,0.4933568898868402,0.5066431101131599
2021-08-30,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-08-31,40.84317772876232,40.93236893256072,0.4933568898868402,0.5066431101131599
2021-09-01,40.84317772876231,40.93236893256071,0.4933568898868402,0.5066431101131599
2021-09-02,43.8317364622367,44.49315959466365,0.4508587558859036,0.5491412441140964
2021-09-03,43.831736462236705,44.49315959466366,0.4508587558859036,0.5491412441140964
2021-09-04,43.831736462236705,44.49315959466365,0.4508587558859041,0.5491412441140959
2021-09-05,43.8317364622367,44.49315959466364,0.4508587558859046,0.5491412441140954
2021-09-06,41.543327950576575,40.47062673112271,0.5793693107158193,0.4206306892841807
2021-09-07,41.543327950576575,40.47062673112271,0.5793693107158193,0.4206306892841807
2021-09-08,41.54332795057657,40.47062673112271,0.5793693107158188,0.42063068928418124
2021-09-09,41.543327950576575,40.47062673112271,0.5793693107158193,0.4206306892841807
2021-09-10,41.543327950576575,40.470626731122714,0.5793693107158188,0.42063068928418124
2021-09-11,41.543327950576575,40.47062673112271,0.5793693107158193,0.4206306892841807
2021-09-12,41.543327950576575,40.47062673112271,0.5793693107158193,0.4206306892841807
2021-09-13,41.543327950576575,40.47062673112271,0.5793693107158193,0.4206306892841807
2021-09-14,41.543327950576575,40.47062673112271,0.5793693107158193,0.4206306892841807
2021-09-15,43.74236505518251,43.907961452251335,0.4876674980241624,0.5123325019758376
2021-09-16,43.74236505518252,43.907961452251335,0.487667498024163,0.512332501975837
2021-09-17,43.74236505518251,43.907961452251314,0.48766749802416404,0.512332501975836
2021-09-18,43.74236505518252,43.907961452251335,0.487667498024163,0.512332501975837
2021-09-19,43.74236505518251,43.907961452251335,0.4876674980241624,0.5123325019758376
2021-09-20,43.74236505518251,43.90796145225133,0.487667498024163,0.512332501975837
2021-09-21,40.93012017522824,39.775344241994986,0.5853518473761326,0.41464815262386745
2021-09-22,40.93012017522825,39.775344241994986,0.585351847376133,0.414648152623867
2021-09-23,40.94956140973146,42.898150653175804,0.35799835203634567,0.6420016479636543
2021-09-24,43.02048154525012,42.00617634735297,0.5751014704741438,0.42489852952585616
2021-09-25,43.02048154525012,42.00617634735297,0.5751014704741438,0.42489852952585616
2021-09-26,43.02048154525012,42.00617634735297,0.5751014704741438,0.42489852952585616
2021-09-27,43.02048154525014,42.00617634735299,0.5751014704741438,0.42489852952585616
2021-09-28,43.02048154525013,42.00617634735297,0.5751014704741444,0.4248985295258556
2021-09-29,43.02048154525012,42.00617634735296,0.5751014704741444,0.4248985295258556
2021-09-30,43.020481545250135,42.00617634735298,0.5751014704741444,0.4248985295258556
2021-10-01,43.02048154525012,42.00617634735297,0.5751014704741438,0.42489852952585616
2021-10-02,43.02048154525012,42.00617634735296,0.5751014704741444,0.4248985295258556
2021-10-03,43.02048154525012,42.00617634735297,0.5751014704741438,0.42489852952585616
2021-10-04,43.02048154525014,42.00617634735299,0.5751014704741438,0.42489852952585616
2021-10-05,43.02048154525013,42.00617634735297,0.5751014704741444,0.4248985295258556
2021-10-06,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-07,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-08,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-09,40.792292315509044,39.78328149276183,0.5747140905893524,0.4252859094106476
2021-10-10,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-11,40.79229231550905,39.78328149276183,0.5747140905893529,0.42528590941064714
2021-10-12,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-13,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-14,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-15,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-16,40.792292315509044,39.78328149276182,0.5747140905893529,0.42528590941064714
2021-10-17,40.79229231550906,39.78328149276183,0.5747140905893534,0.4252859094106466
2021-10-18,39.00136037901344,38.23194395656755,0.5571135642158268,0.4428864357841732
2021-10-19,39.00136037901344,38.23194395656755,0.5571135642158268,0.4428864357841732
2021-10-20,41.205181442656354,39.15476358567421,0.6490757335756192,0.3509242664243808
2021-10-21,41.205181442656354,39.15476358567422,0.6490757335756187,0.35092426642438135
2021-10-22,41.66586170264359,39.37171238504399,0.6657955001872548,0.33420449981274525
2021-10-23,41.66586170264358,39.371712385043985,0.6657955001872548,0.33420449981274525
2021-10-24,41.665861702643575,39.371712385043985,0.6657955001872542,0.3342044998127458
2021-10-25,41.66586170264359,39.371712385044,0.6657955001872542,0.3342044998127458
2021-10-26,41.66586170264359,39.371712385044,0.6657955001872542,0.3342044998127458
