Date,Joe Biden,Donald Trump,Joe Biden Win Probability,Donald Trump Win Probability
2021-04-22,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-04-23,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-04-24,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-04-25,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-04-26,58.41502432899958,22.741995033017965,0.9999999999863446,1.3655410135982038e-11
2021-04-27,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-04-28,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-04-29,58.41502432899957,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-04-30,58.415024328999586,22.741995033017965,0.9999999999863446,1.3655410135982038e-11
2021-05-01,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-05-02,58.41502432899957,22.741995033017965,0.9999999999863446,1.3655410135982038e-11
2021-05-03,58.415024328999586,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-05-04,58.415024328999586,22.741995033017965,0.9999999999863446,1.3655410135982038e-11
2021-05-05,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-05-06,58.415024328999586,22.741995033017968,0.9999999999863446,1.3655410135982038e-11
2021-05-07,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-05-08,58.41502432899958,22.741995033017965,0.9999999999863446,1.3655410135982038e-11
2021-05-09,58.415024328999564,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-05-10,58.41502432899957,22.741995033017957,0.9999999999863446,1.3655410135982038e-11
2021-05-11,58.415024328999586,22.741995033017965,0.9999999999863446,1.3655410135982038e-11
2021-05-12,58.41502432899958,22.741995033017965,0.9999999999863446,1.3655410135982038e-11
2021-05-13,58.41502432899958,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-05-14,58.41502432899957,22.74199503301796,0.9999999999863446,1.3655410135982038e-11
2021-05-15,58.619482171119685,22.872928935729327,0.9999999999875635,1.2436496277246079e-11
2021-05-16,58.804256785753616,22.991257786142395,0.9999999999885729,1.1427081503256886e-11
2021-05-17,58.97175375262452,23.098522106930048,0.9999999999894185,1.0581535647702367e-11
2021-05-18,59.12400944078851,23.196025979878126,0.9999999999901337,9.866329975238841e-12
2021-05-19,59.262759295359196,23.284880776403373,0.9999999999907441,9.25592935629993e-12
2021-05-20,59.389491491849434,23.366039517557944,0.9999999999912692,8.730793865652231e-12
2021-05-21,59.505489490360986,23.440324125545274,0.9999999999917243,8.27571344785838e-12
2021-05-22,59.61186607991091,23.50844722555683,0.9999999999921211,7.878919738857348e-12
2021-05-23,59.70959083470708,23.57102972865034,0.9999999999924691,7.530864820637362e-12
2021-05-24,59.79951242371888,23.62861511870061,0.9999999999927761,7.223888154328506e-12
2021-05-25,59.88237686545533,23.681681142679167,0.9999999999930481,6.951883513295343e-12
2021-05-26,59.958842562929114,23.730649438979146,0.9999999999932901,6.7098548939270586e-12
2021-05-27,60.02949276291745,23.775893516271005,0.9999999999935064,6.493583448730078e-12
2021-05-28,60.010918243785994,23.83528921565447,0.99999999999282,7.180034344855812e-12
2021-05-29,59.99371780749671,23.89029101332539,0.9999999999921212,7.878808716554886e-12
2021-05-30,59.977773882722204,23.941274866861292,0.9999999999914141,8.585909760938648e-12
2021-05-31,59.96298098721357,23.98857807662001,0.9999999999907028,9.297229652815986e-12
2021-06-01,59.949244228339666,24.032504080561345,0.9999999999899908,1.0009215678508099e-11
2021-06-02,59.93647802250275,24.073326549169625,0.9999999999892814,1.0718648191243574e-11
2021-06-03,59.92460499693946,24.11129289716163,0.9999999999885776,1.142241856655346e-11
2021-06-04,59.91355504420948,24.146627306946723,0.9999999999878819,1.2118084313783584e-11
2021-06-05,59.90326450507542,24.1795333415296,0.999999999987197,1.2802980897674843e-11
2021-06-06,59.89367545980055,24.210196210726394,0.9999999999865247,1.3475331961387838e-11
2021-06-07,59.966624975921775,24.313844094284324,0.9999999999859889,1.4011125593071938e-11
2021-06-08,60.03467479302084,24.41053040413049,0.9999999999854702,1.4529821790176811e-11
2021-06-09,60.09818475201552,24.500766408214606,0.9999999999849692,1.5030754418887682e-11
2021-06-10,60.15748451958569,24.58502050242835,0.9999999999844863,1.5513701434599625e-11
2021-06-11,60.21287656771251,24.663722443983993,0.9999999999840214,1.5978551815010178e-11
2021-06-12,60.26463880625858,24.737267091827924,0.9999999999835747,1.642530556011934e-11
2021-06-13,60.31302691520962,24.806017720328487,0.999999999983146,1.6853962669927114e-11
2021-06-14,60.3582764161524,24.8703089624661,0.9999999999827354,1.726463416673596e-11
2021-06-15,60.40060451669224,24.93044943041235,0.9999999999823423,1.7657653117453265e-11
2021-06-16,60.44021175660497,24.986724054409883,0.9999999999819665,1.803346361128888e-11
2021-06-17,60.477283480398455,25.039396175012506,0.9999999999816078,1.8392176670545268e-11
2021-06-18,60.511991157492,25.088709418817718,0.9999999999812657,1.873434740673474e-11
2021-06-19,60.54449356829191,25.134889383662756,0.9999999999809396,1.906041990906715e-11
2021-06-20,60.57493787196161,25.178145155730064,0.999999999980629,1.9370949289054806e-11
2021-06-21,60.603460569575624,25.218670678012405,0.9999999999803337,1.9666268613605098e-11
2021-06-22,60.63018837455054,25.256645987035636,0.999999999980053,1.99470440165328e-11
2021-06-23,60.65523900071097,25.292238332555986,0.9999999999797862,2.0213830609350225e-11
2021-06-24,60.6787218770336,25.3256031930802,0.999999999979533,2.046696145896476e-11
2021-06-25,60.700738796982264,25.356885198451575,0.9999999999792928,2.0707213721493645e-11
2021-06-26,60.69198631684393,25.312761470259595,0.9999999999801953,1.9804713424775855e-11
2021-06-27,60.68377773291371,25.271379676704733,0.9999999999810066,1.899336243837979e-11
2021-06-28,60.676078185693115,25.232564081194283,0.999999999981738,1.8261947509756737e-11
2021-06-29,60.66885517505676,25.19615084140294,0.9999999999823991,1.760092072089492e-11
2021-06-30,60.662078385928695,25.1619871304576,0.9999999999829979,1.700206642141211e-11
2021-07-01,60.65571952851407,25.129930331500017,0.9999999999835417,1.6458279183950708e-11
2021-07-02,60.64975219168584,25.099847298568005,0.9999999999840365,1.5963452781875276e-11
2021-07-03,60.64415170828079,25.071613677514033,0.9999999999844877,1.5512258144667612e-11
2021-07-04,60.638895031193776,25.04511328136187,0.9999999999848997,1.5100254380229217e-11
2021-07-05,60.63396061927879,25.020237515101027,0.9999999999852769,1.472311161876405e-11
2021-07-06,60.629328332169,24.996884845445223,0.9999999999856224,1.4377610213500702e-11
2021-07-07,60.62497933322081,24.974960311545754,0.9999999999859396,1.4060419495365295e-11
2021-07-08,60.62089599986777,24.95437507306033,0.9999999999862312,1.3768763906796266e-11
2021-07-09,60.61706184074248,24.93504599234089,0.9999999999864996,1.3500423001744366e-11
2021-07-10,60.54895012073864,25.095448412588674,0.9999999999819669,1.8033130544381493e-11
2021-07-11,60.484986751035294,25.246081509316255,0.9999999999763718,2.362821049928243e-11
2021-07-12,60.424915667219125,25.387548311659224,0.9999999999695891,3.04108960236249e-11
2021-07-13,60.36849701000959,25.520413685827265,0.9999999999615041,3.849587315585268e-11
