Date,Joe Biden,Donald Trump,Joe Biden Win Probability,Donald Trump Win Probability
2021-04-22,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-04-23,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-04-24,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-04-25,52.39166305241987,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-04-26,52.39166305241988,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-04-27,52.39166305241987,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-04-28,52.39166305241987,27.528025654126857,0.9999982764274202,1.723572579770405e-06
2021-04-29,52.39166305241988,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-04-30,52.39166305241988,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-05-01,52.39166305241988,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-05-02,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-05-03,52.39166305241987,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-05-04,52.39166305241988,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-05-05,52.391663052419865,27.528025654126857,0.9999982764274202,1.723572579770405e-06
2021-05-06,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-05-07,52.39166305241989,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-05-08,52.39166305241988,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-05-09,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-05-10,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-05-11,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-05-12,52.39166305241987,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-05-13,52.39166305241987,27.52802565412686,0.9999982764274202,1.723572579770405e-06
2021-05-14,52.39166305241987,27.528025654126864,0.9999982764274202,1.723572579770405e-06
2021-05-15,52.575038588008994,27.686514468657005,0.9999983147828853,1.6852171147441197e-06
2021-05-16,52.74076049708531,27.829745509955934,0.9999983487406252,1.6512593747908255e-06
2021-05-17,52.89098631229987,27.95958350218696,0.9999983789552317,1.621044768307378e-06
2021-05-18,53.02754242613757,28.077606969872818,0.9999984059598238,1.5940401761893597e-06
2021-05-19,53.15198533637754,28.185161171458383,0.9999984301927728,1.569807227208564e-06
2021-05-20,53.26564976796305,28.283399690344538,0.9999984520177131,1.5479822869091109e-06
2021-05-21,53.36968683929155,28.373317421458843,0.9999984717387158,1.5282612841893695e-06
2021-05-22,53.46509459612096,28.455776961267638,0.9999984896119309,1.510388069059232e-06
2021-05-23,53.55274263674019,28.531529890953742,0.9999985058546155,1.4941453845285224e-06
2021-05-24,53.63339212112816,28.601234070042036,0.9999985206522045,1.4793477954855305e-06
2021-05-25,53.70771214342297,28.665467786887174,0.9999985341639,1.465836099945328e-06
2021-05-26,53.77629321658237,28.724741413269886,0.9999985465271273,1.4534728727255697e-06
2021-05-27,53.83965844693009,28.77950706239519,0.9999985578611149,1.4421388850882622e-06
2021-05-28,53.822999206283114,28.851402528646023,0.9999984369763733,1.5630236267494269e-06
2021-05-29,53.80757236237138,28.91797940086456,0.9999983164117174,1.6835882825638748e-06
2021-05-30,53.79327246702573,28.979692756533012,0.9999981967277922,1.803272207778761e-06
2021-05-31,53.780004914611595,29.036950880539717,0.9999980784212542,1.921578745789354e-06
2021-06-01,53.76768459718263,29.09012106906648,0.9999979619262866,2.038073713350741e-06
2021-06-02,53.75623475594146,29.139534586283506,0.9999978476171542,2.1523828458436256e-06
2021-06-03,53.745585996279544,29.185490915092828,0.9999977358114962,2.264188503797726e-06
2021-06-04,53.735675439760485,29.2282614168727,0.9999976267741116,2.3732258883635282e-06
2021-06-05,53.7264459912559,29.268092494263136,0.9999975207210323,2.4792789676819638e-06
2021-06-06,53.71784570331959,29.305208334305007,0.9999974178237288,2.5821762712485707e-06
2021-06-07,53.7832731599091,29.4306688136269,0.9999972764780852,2.723521914771432e-06
2021-06-08,53.84430614122145,29.547702662855336,0.9999971379711619,2.8620288381464576e-06
2021-06-09,53.901267383818606,29.656928745780213,0.9999970026412766,2.997358723444421e-06
2021-06-10,53.95445256138739,29.75891403175068,0.9999968707705083,3.129229491749541e-06
2021-06-11,54.004132957048945,29.85417871996417,0.9999967425887336,3.2574112663885657e-06
2021-06-12,54.050557824484954,29.943200767046328,0.9999966182778457,3.381722154305322e-06
2021-06-13,54.09395647969441,30.026419898101153,0.9999964979760304,3.502023969592649e-06
2021-06-14,54.13454015887483,30.10424116929264,0.9999963817820036,3.618217996437245e-06
2021-06-15,54.17250367265585,30.177038139922164,0.9999962697591348,3.7302408651962438e-06
2021-06-16,54.20802688251117,30.245155703523398,0.9999961619394028,3.838060597227688e-06
2021-06-17,54.24127602147965,30.30891262041223,0.9999960583271427,3.941672857332712e-06
2021-06-18,54.2724048782165,30.36860378816542,0.9999959589025592,4.041097440787844e-06
2021-06-19,54.30155586076903,30.42450228146449,0.9999958636249909,4.136375009067272e-06
2021-06-20,54.3288609542454,30.476861188474594,0.9999957724359179,4.227564082137647e-06
2021-06-21,54.3544425846548,30.525915267301688,0.9999956852617123,4.314738287658493e-06
2021-06-22,54.37841439958531,30.571882442982503,0.9999956020161375,4.397983862536314e-06
2021-06-23,54.40088197501005,30.614965162820944,0.9999955226026034,4.477397396618343e-06
2021-06-24,54.42194345633149,30.655351625623503,0.9999954469161896,4.553083810421299e-06
2021-06-25,54.44169014076161,30.693216898442603,0.9999953748454492,4.625154550796928e-06
2021-06-26,54.43384015703656,30.639807374789946,0.9999955540290653,4.445970934741084e-06
2021-06-27,54.42647798663007,30.589716823238152,0.9999957160351598,4.2839648402015484e-06
