Date,Joe Biden,Donald Trump,Joe Biden Win Probability,Donald Trump Win Probability
2021-04-22,52.743561007457124,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-04-23,52.743561007457124,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-04-24,52.74356100745712,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-04-25,52.74356100745713,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-04-26,52.743561007457124,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-04-27,52.743561007457124,27.248415265345702,0.9999990325595616,9.674404384263369e-07
2021-04-28,52.743561007457124,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-04-29,52.743561007457124,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-04-30,52.74356100745713,27.248415265345702,0.9999990325595616,9.674404384263369e-07
2021-05-01,52.743561007457124,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-05-02,52.74356100745712,27.248415265345695,0.9999990325595616,9.674404384263369e-07
2021-05-03,52.743561007457124,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-05-04,52.74356100745713,27.248415265345706,0.9999990325595616,9.674404384263369e-07
2021-05-05,52.743561007457124,27.248415265345695,0.9999990325595616,9.674404384263369e-07
2021-05-06,52.74356100745713,27.248415265345702,0.9999990325595616,9.674404384263369e-07
2021-05-07,52.74356100745713,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-05-08,52.74356100745713,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-05-09,52.74356100745712,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-05-10,52.743561007457124,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-05-11,52.74356100745713,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-05-12,52.74356100745713,27.248415265345695,0.9999990325595616,9.674404384263369e-07
2021-05-13,52.74356100745712,27.2484152653457,0.9999990325595616,9.674404384263369e-07
2021-05-14,52.74356100745713,27.248415265345702,0.9999990325595616,9.674404384263369e-07
2021-05-15,52.92816821755738,27.405294261590825,0.9999990570720741,9.429279258510448e-07
2021-05-16,53.09500322741178,27.54707046237027,0.9999990787105352,9.212894648280567e-07
2021-05-17,53.24623806112448,27.675589651286366,0.9999990979127229,9.020872770992838e-07
2021-05-18,53.38371137847142,27.79241431931621,0.9999991150334678,8.849665321664091e-07
2021-05-19,53.50899013172689,27.89887606071236,0.9999991303632396,8.696367603810984e-07
2021-05-20,53.62341801075241,27.99611674158411,0.9999991441419859,8.558580141260208e-07
2021-05-21,53.72815386563761,28.08512115141373,0.9999991565695734,8.434304266113912e-07
2021-05-22,53.82420244569282,28.166743125017298,0.9999991678137595,8.321862404736535e-07
2021-05-23,53.912439190019086,28.24172660954278,0.9999991780163456,8.219836543643666e-07
2021-05-24,53.99363037106217,28.310722782439154,0.9999991872979767,8.127020233450466e-07
2021-05-25,54.06844957705033,28.37430405821331,0.9999991957619189,8.04238081131281e-07
2021-05-26,54.13749128722702,28.432975624647163,0.9999992034970602,7.96502939826027e-07
2021-05-27,54.20128212145293,28.487185002696727,0.9999992105803134,7.8941968661983e-07
2021-05-28,54.18451098604303,28.55835020519662,0.999999143234209,8.567657909797077e-07
2021-05-29,54.168980524981,28.62425083621433,0.9999990759714894,9.240285105960311e-07
2021-05-30,54.154584581836204,28.685337350873976,0.9999990091124754,9.90887524587869e-07
2021-05-31,54.141227915538465,28.742013886992186,0.9999989429422748,1.057057725240007e-06
2021-06-01,54.12882484649873,28.794644010013634,0.9999988777113626,1.1222886373563057e-06
2021-06-02,54.11729810035547,28.84355561935925,0.9999988136367919,1.1863632081166031e-06
2021-06-03,54.10657781639883,28.889045155993692,0.9999987509038601,1.2490961398547995e-06
2021-06-04,54.096600693858214,28.931381224996542,0.9999986896680904,1.3103319096430255e-06
2021-06-05,54.0873092541156,28.97080772622249,0.9999986300574067,1.369942593254514e-06
2021-06-06,54.078651200810505,29.007546569577627,0.9999985721744138,1.4278255862087974e-06
2021-06-07,54.144518112588784,29.131732709292297,0.9999984943645536,1.5056354464304533e-06
2021-06-08,54.20596103281247,29.247577810715327,0.9999984181257021,1.581874297884589e-06
2021-06-09,54.26330486576118,29.355694451652052,0.9999983436427324,1.6563572675654115e-06
2021-06-10,54.316847271066855,29.456643842574376,0.9999982710697066,1.7289302933765072e-06
2021-06-11,54.366861353972155,29.550940898860933,0.9999982005320905,1.7994679094579524e-06
2021-06-12,54.41359804231557,29.639058722388974,0.9999981321290667,1.8678709332586863e-06
2021-06-13,54.457288192337955,29.721432571843128,0.9999980659358793,1.9340641207454823e-06
2021-06-14,54.498144459042386,29.798463389110793,0.9999980020061543,1.9979938457037605e-06
2021-06-15,54.536362961538934,29.87052093913982,0.9999979403741611,2.0596258388794197e-06
2021-06-16,54.57212476937295,29.937946612277102,0.9999978810569778,2.1189430221557615e-06
2021-06-17,54.60559723211715,30.00105593109469,0.9999978240565454,2.175943454640894e-06
2021-06-18,54.636935171375725,30.060140797806458,0.9999977693615915,2.2306384085402087e-06
2021-06-19,54.66628195170503,30.11547151339274,0.9999977169494199,2.283050580142998e-06
2021-06-20,54.693770444714794,30.16729859532649,0.9999976667875574,2.3332124425845535e-06
2021-06-21,54.71952389871028,30.215854417205403,0.9999976188352618,2.3811647381632994e-06
2021-06-22,54.74365672461394,30.261354690536415,0.9999975730448907,2.42695510932478e-06
2021-06-23,54.76627520751872,30.303999806305633,0.9999975293631375,2.4706368625393438e-06
2021-06-24,54.78747815203822,30.343976051728,0.9999974877321401,2.512267859855477e-06
2021-06-25,54.80735746859844,30.38145671564753,0.99999744809047,2.5519095300241545e-06
2021-06-26,54.79945475905674,30.328589688498646,0.999997548190213,2.451809786974124e-06
2021-06-27,54.792043139318814,30.279007921658465,0.9999976386441007,2.3613558992607864e-06
2021-06-28,54.785091134364194,30.23250085560269,0.9999977205768509,2.279423149120774e-06
2021-06-29,54.77856939947608,30.188872181972673,0.9999977949576354,2.2050423645891826e-06
2021-06-30,54.7724505628426,30.147938790619264,0.9999978626247551,2.137375244903872e-06
2021-07-01,54.76670908130016,30.109529804564794,0.9999979243059492,2.0756940507515864e-06
2021-07-02,54.76132110795481,30.07348569442484,0.9999979806351833,2.0193648166966227e-06
2021-07-03,54.75626437055654,30.039657464763984,0.9999980321665846,1.9678334154393795e-06
2021-07-04,54.75151805962336,30.007905905676843,0.999998079386058,1.9206139419969404e-06
2021-07-05,54.74706272542015,29.978100903603146,0.9999981227210051,1.8772789949217383e-06
2021-07-06,54.7428801829906,29.950120806016635,0.9999981625484866,1.8374515133867675e-06
2021-07-07,54.73895342452426,29.923851835184276,0.9999981992021038,1.8007978962453208e-06
2021-07-08,54.73526653841415,29.89918754668309,0.9999982329778191,1.7670221809096276e-06
2021-07-09,54.73180463442526,29.876028328796703,0.9999982641388967,1.7358611033024829e-06
2021-07-10,54.67030582139535,30.068215151022834,0.9999978192780558,2.180721944244901e-06
2021-07-11,54.612552598984806,30.248696817929318,0.999997303521144,2.696478855979123e-06
2021-07-12,54.558313763848865,30.418195851365272,0.9999967142777699,3.2857222300730626e-06
2021-07-13,54.50737274443355,30.57738904811253,0.9999960501335916,3.949866408392566e-06
2021-07-14,54.45952663298658,30.726910504899067,0.9999953108770165,4.6891229834589154e-06
2021-07-15,54.414585286449565,30.867354428155217,0.9999944974805054,5.502519494604563e-06
2021-07-16,54.37237049078487,30.99927774553339,0.9999936120419837,6.38795801632952e-06
2021-07-17,54.33271518378024,31.123202534682044,0.9999926576933191,7.34230668086866e-06
2021-07-18,54.295462731813586,31.23961828339129,0.999991638483551,8.361516449006956e-06
2021-07-19,54.260466256455786,31.34898399399225,0.9999905592446611,9.44075533892974e-06
2021-07-20,54.22758800714513,31.451730143780594,0.9999894254472915,1.0574552708475515e-05
2021-07-21,54.19669877648768,31.548260512231455,0.9999882430530705,1.1756946929453171e-05
2021-07-22,54.167677355028125,31.638953884867576,0.9999870183692406,1.2981630759356655e-05
2021-07-23,54.140410022597266,31.72416564282336,0.9999857579102096,1.4242089790394985e-05
2021-07-24,54.11479007358004,31.80422924640584,0.9999844682695505,1.5531730449547254e-05
2021-07-25,54.090717373662876,31.87945762028083,0.9999831560049329,1.6843995067072903e-05
