Date,Joe Biden,Donald Trump,Joe Biden Win Probability,Donald Trump Win Probability
2021-04-22,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-04-23,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-04-24,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-04-25,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-04-26,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-04-27,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-04-28,43.79595079345481,34.357989887155306,0.9609762159049626,0.03902378409503737
2021-04-29,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-04-30,43.795950793454814,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-01,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-02,43.7959507934548,34.35798988715531,0.9609762159049624,0.039023784095037595
2021-05-03,43.79595079345481,34.35798988715532,0.9609762159049624,0.039023784095037595
2021-05-04,43.79595079345481,34.35798988715532,0.9609762159049624,0.039023784095037595
2021-05-05,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-06,43.79595079345481,34.35798988715532,0.9609762159049624,0.039023784095037595
2021-05-07,43.795950793454814,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-08,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-09,43.79595079345479,34.35798988715531,0.9609762159049623,0.039023784095037706
2021-05-10,43.79595079345481,34.35798988715532,0.9609762159049624,0.039023784095037595
2021-05-11,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-12,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-13,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-14,43.79595079345481,34.35798988715531,0.9609762159049626,0.03902378409503737
2021-05-15,43.94924056257989,34.5558012796348,0.9602689923116774,0.039731007688322606
2021-05-16,44.08777307238096,34.73456930064388,0.9596209220747626,0.04037907792523743
2021-05-17,44.21335187686482,34.89662133009531,0.9590260578508086,0.04097394214919137
2021-05-18,44.32750371885153,35.043927539416195,0.9584791741644085,0.04152082583559147
2021-05-19,44.43152972711187,35.17816695842967,0.9579756652936386,0.042024334706361355
2021-05-20,44.52654564305453,35.300779385518624,0.9575114591392927,0.0424885408607073
2021-05-21,44.613513725209906,35.41300655847748,0.957082944470893,0.04291705552910696
2021-05-22,44.69326827354774,35.51592509213647,0.9566869093445631,0.04331309065543687
2021-05-23,44.76653621448449,35.61047304209769,0.956320488847647,0.04367951115235302
2021-05-24,44.833953827211126,35.69747148907309,0.9559811206354445,0.04401887936455551
2021-05-25,44.89608042999018,35.77764220024245,0.9556665069877388,0.044333493012261194
2021-05-26,44.95340965243624,35.85162217546551,0.955374582331599,0.044625417668401
2021-05-27,45.00637877669459,35.91997570152119,0.9551034853580845,0.044896514641915464
2021-05-28,44.99245275791367,36.009709114785714,0.9532421136361318,0.04675788636386824
2021-05-29,44.97955694095555,36.092804340398466,0.951463706698136,0.04853629330186404
2021-05-30,44.96760317815395,36.16982936488079,0.9497672983535639,0.05023270164643612
2021-05-31,44.956512385481496,36.24129377247388,0.9481514059735584,0.0518485940264416
2021-06-01,44.94621341834738,36.30765598902561,0.946614144475815,0.053385855524184955
2021-06-02,44.93664211149481,36.36932946848842,0.9451533217729446,0.05484667822705536
2021-06-03,44.92774045563979,36.426687998312545,0.9437665182758948,0.05623348172410525
2021-06-04,44.919455888585496,36.4800702672077,0.9424511527685994,0.057548847231400635
2021-06-05,44.911740682596445,36.52978381264571,0.9412045366936356,0.058795463306364426
2021-06-06,44.90455141305768,36.576108444598404,0.9400239186257121,0.05997608137428789
2021-06-07,44.959244421494304,36.732696858672824,0.9377246635197579,0.06227533648024208
2021-06-08,45.01026394045212,36.87876791581172,0.9355184020646732,0.06448159793532682
2021-06-09,45.05787975626278,37.01509402578045,0.9334049920470304,0.06659500795296958
2021-06-10,45.10233903249178,37.142382828400656,0.9313836525033576,0.06861634749664236
2021-06-11,45.14386854381147,37.261283589224064,0.9294530751622678,0.07054692483773217
2021-06-12,45.18267664974591,37.372392850447966,0.9276115221576582,0.07238847784234181
2021-06-13,45.21895504324057,37.47625943714488,0.9258569111524614,0.07414308884753862
2021-06-14,45.252880303727615,37.57338890375456,0.9241868890517119,0.07581311094828813
2021-06-15,45.28461527995537,37.66424749318376,0.9225988954703276,0.07740110452967242
2021-06-16,45.314310324170556,37.74926567032273,0.9210902170732113,0.07890978292678874
2021-06-17,45.34210439615355,37.82884128294478,0.9196580338364269,0.08034196616357314
2021-06-18,45.36812605300648,37.90334239551218,0.9182994581977193,0.0817005418022807
2021-06-19,45.392494338399004,37.97310983512474,0.9170115679793054,0.08298843202069461
2021-06-20,45.41531958311602,38.03845948352154,0.9157914338801094,0.08420856611989058
2021-06-21,45.43670412717037,38.09968434452106,0.9146361422515062,0.08536385774849375
2021-06-22,45.45674297239803,38.157056412428354,0.9135428137920827,0.08645718620791731
2021-06-23,45.47552437330079,38.21082836364341,0.91250861872389,0.08749138127611
2021-06-24,45.49313037291695,38.26123509088141,0.9115307889458228,0.08846921105417715
2021-06-25,45.50963728965236,38.30849509699078,0.9106066275990861,0.08939337240091394
2021-06-26,45.50307522460381,38.24183416399865,0.9124060041292363,0.08759399587076366
2021-06-27,45.49692093909215,38.17931567156181,0.9140688747356731,0.08593112526432689
2021-06-28,45.49114829763425,38.1206741215977,0.915607048480631,0.08439295151936899
2021-06-29,45.48573293365822,38.06566198556069,0.9170311541959109,0.08296884580408914
2021-06-30,45.48065211880623,38.014048376751816,0.9183507747168054,0.08164922528319463
2021-07-01,45.47588464315022,37.96561783348592,0.9195745642660225,0.08042543573397753
2021-07-02,45.47141070527038,37.920169202451035,0.9207103512498398,0.0792896487501602
2021-07-03,45.46721181126247,37.8775146127705,0.9217652284131875,0.07823477158681247
2021-07-04,45.46327068184099,37.83747853230879,0.9227456320289703,0.07725436797102969
2021-07-05,45.45957116679489,37.799896898666525,0.9236574115639712,0.07634258843602881
2021-07-06,45.45609816613021,37.76461631810587,0.9245058910637461,0.07549410893625386
2021-07-07,45.45283755730357,37.73149332634966,0.9252959233275087,0.07470407667249135
2021-07-08,45.44977612801107,37.700393705815934,0.926031937797029,0.07396806220297103
2021-07-09,45.446901514051476,37.67119185439866,0.926717982957525,0.07328201704247495
2021-07-10,45.39583558414712,37.91352348470406,0.9187926557779278,0.08120734422207221
2021-07-11,45.34787982919728,38.14109588574112,0.9107767035946044,0.08922329640539561
2021-07-12,45.30284226803656,38.35482009758847,0.9027258410624348,0.09727415893756519
2021-07-13,45.26054306909992,38.55554950481026,0.8946906272584101,0.10530937274158991
2021-07-14,45.22081374664682,38.744083650747115,0.8867161304763889,0.11328386952361114
2021-07-15,45.18349641418136,38.9211717803854,0.8788418323542302,0.12115816764576981
2021-07-16,45.1484430905458,39.08751613326685,0.8711017173755985,0.1288982826244015
2021-07-17,45.11551505457135,39.243775005971,0.8635244993221243,0.13647550067787573
2021-07-18,45.084582244535326,39.39056560197109,0.8561339430748631,0.14386605692513688
2021-07-19,45.05552269900146,39.528466685107034,0.848949247322422,0.15105075267757795
2021-07-20,45.02822203591614,39.6580210515168,0.8419854606058084,0.15801453939419163
2021-07-21,45.00257296709939,39.779737833602695,0.8352539093536123,0.16474609064638768
